gene	tissue	cos.part	sin.part	amp	phase	pval	int.array	int.rnaseq	pval.adj	relamp
Rgs3	Cere	0.0769061871195234	0.0300186976913076	0.0825571549191544	1.42147548199542	0.291252110730951	11.5926298779237	12.8684402044098	1	0.0970789294797841
Nckap1	Cere	0.0620193475708777	-0.0578327005182462	0.0847998863345375	21.1333753924932	0.291257094157212	13.0453682616726	13.5032873969086	1	0.099716156563606
Nox4	Cere	0.0446226597054299	-0.0680838595489742	0.0814038923533208	20.2160751227594	0.291322251782305	7.29539600463974	8.11050426829467	1	0.0957228084335844
Srd5a1	Cere	0.0415413883147419	0.0295679377785618	0.0509897037409816	2.36280947034492	0.291326742632847	8.79754117998665	9.07209992570881	1	0.0599587747241682
Mrps23	Cere	0.0296234249842231	0.0579527237572535	0.0650850635605469	4.19503035437443	0.291332885921587	10.7030801744199	11.6443058716227	1	0.0765335033864599
Trappc3l	Cere	-0.0842813417682669	0.0307764807657937	0.0897247810729381	10.6626430086373	0.291337204936297	4.02667664403962	8.08835476344362e-16	1	0.105507338557132
Llgl1	Cere	0.00593777605192011	0.095158521582271	0.0953435966080905	5.76196282233766	0.291343083296729	12.2122598554255	11.5275026046399	1	0.112114501771891
Mllt11	Cere	0.112647539344048	-0.135746103930213	0.176398619191028	20.6458161902224	0.291355380448034	12.9327089151062	13.3650048607859	1	0.207427074364985
5830415F09Rik	Cere	-0.0625611358543658	-0.091651612243257	0.110968075346817	15.7121775633825	0.291401186455458	8.24348897065012	8.33317942724708	1	0.130487320834279
Epo	Cere	-0.200954913915711	-0.067816368622014	0.212089455843395	13.2432016513798	0.291543308327229	3.98706437963513	0.366708853602851	1	0.249395916651795
Rab25	Cere	-0.0260752796309573	-0.208479185081454	0.210103524054357	17.5247214312039	0.291616730605096	6.21169018132625	4.34145345523057	1	0.247060660158417
Stx7	Cere	-0.0059650063678635	-0.0669294330856991	0.0671947193917924	17.6604691799413	0.29168707606876	11.8895011874539	12.3371695281667	1	0.0790142469376234
2010107E04Rik	Cere	0.065757353794488	-0.0642588638642114	0.0919414550851395	21.044021865828	0.291720142565615	14.6870768379373	13.9722780216915	1	0.108113924749702
2010003K11Rik	Cere	0.0130970816616458	0.125381043751971	0.126063236831304	5.60244076825593	0.291735861111741	7.20644930481837	9.96451753118003e-16	1	0.148237715923276
Zic3	Cere	0.0823581277394287	-0.0691610889538065	0.10754588523054	21.3318528451562	0.291794033745059	9.86154879571098	9.55725649565345	1	0.126463168678239
Triml1	Cere	-0.0169179616657167	-0.0705545108008126	0.0725545065537947	17.1010585258393	0.291842658370494	2.2019445682297	5.64314428999218e-17	1	0.0853168187793518
Kctd2	Cere	0.103473795050231	-0.0183430620343145	0.105087079067276	23.3298310540605	0.291886588190934	13.3052762190092	12.0252533088643	1	0.123571859374258
Mrpl55	Cere	0.021281940555159	-0.059853025331144	0.0635240555623135	19.3049240557824	0.291892069602552	11.2908097735197	11.1575499132805	1	0.0746979146294796
C1galt1c1	Cere	0.112023895277144	-0.0320127808352489	0.116508245415808	22.9367859277122	0.291894669134564	11.2781414317588	11.5638440449946	1	0.137002004872995
Gckr	Cere	-0.115449498027165	0.00234920493410368	0.115473396756772	11.9222858146287	0.291914845613438	5.84210425493466	5.41940018078565	1	0.135785126698218
Ilvbl	Cere	-0.0210449660185672	0.122159844323903	0.123959340753179	6.65164193146935	0.291956308588241	10.9654509951497	10.7235830394198	1	0.145763745263785
Olfr523	Cere	-0.305205004168903	-0.00545563314517942	0.305253760833106	12.0682713723245	0.291992605451159	3.40056374217238	2.21784702251041	1	0.358947790174883
Slc17a3	Cere	0.0659536866711617	0.200105129631905	0.21069397639828	4.7838686076239	0.291997425297244	4.97765596603556	0.666285509679204	1	0.247754972862302
