"gene" "model" "bic.model" "weight"
"58366" "Zbtb20" "flat" "bic.circadian" 0.398042844776605
"58367" "Zbtb20" "flat" "bic.flat" 0.484696026705422
"58368" "Zbtb20" "flat" "bic.mix" 0.0126134326822052
"58369" "Zbtb21" "sleep" "bic.sleep" 0.785670919639595
"58370" "Zbtb21" "sleep" "bic.circadian" 0.0100392157588042
"58371" "Zbtb21" "sleep" "bic.flat" 0.000396261680417883
"58372" "Zbtb21" "sleep" "bic.mix" 0.203893602921183
"58373" "Zbtb22" "sleep" "bic.sleep" 0.967082415430659
"58374" "Zbtb22" "sleep" "bic.circadian" 0.0042515029517621
"58375" "Zbtb22" "sleep" "bic.flat" 0.0044560503387158
"58376" "Zbtb22" "sleep" "bic.mix" 0.0242100312788631
"58377" "Zbtb24" "circadian" "bic.sleep" 0.00653722217258626
"58378" "Zbtb24" "circadian" "bic.circadian" 0.601283801579648
"58379" "Zbtb24" "circadian" "bic.flat" 0.331660560339296
"58380" "Zbtb24" "circadian" "bic.mix" 0.0605184159084699
"58381" "Zbtb25" "sleep" "bic.sleep" 0.958504717248186
"58382" "Zbtb25" "sleep" "bic.circadian" 3.02452392998864e-06
"58383" "Zbtb25" "sleep" "bic.flat" 7.64626648672395e-09
"58384" "Zbtb25" "sleep" "bic.mix" 0.0414922505816172
"58385" "Zbtb26" "sleep" "bic.sleep" 0.941484262581197
"58386" "Zbtb26" "sleep" "bic.circadian" 0.0049564565100673
"58387" "Zbtb26" "sleep" "bic.flat" 0.0126050403594172
"58388" "Zbtb26" "sleep" "bic.mix" 0.0409542405493184
"58389" "Zbtb3" "flat" "bic.sleep" 0.0024965313732167
"58390" "Zbtb3" "flat" "bic.circadian" 0.0435183934149074
"58391" "Zbtb3" "flat" "bic.flat" 0.953898625669028
"58392" "Zbtb3" "flat" "bic.mix" 8.64495428481969e-05
"58393" "Zbtb33" "flat" "bic.sleep" 0.314956888812502
"58394" "Zbtb33" "flat" "bic.circadian" 0.0803513347641028
"58395" "Zbtb33" "flat" "bic.flat" 0.562498334734277
"58396" "Zbtb33" "flat" "bic.mix" 0.0421934416891181
"58397" "Zbtb34" "sleep" "bic.sleep" 0.975608616665926
"58398" "Zbtb34" "sleep" "bic.circadian" 1.11210734596967e-06
"58399" "Zbtb34" "sleep" "bic.flat" 5.67396942693861e-08
"58400" "Zbtb34" "sleep" "bic.mix" 0.024390214487034
"58401" "Zbtb37" "flat" "bic.sleep" 0.0580432188581328
"58402" "Zbtb37" "flat" "bic.circadian" 0.282753943104308
"58403" "Zbtb37" "flat" "bic.flat" 0.657494839395162
"58404" "Zbtb37" "flat" "bic.mix" 0.00170799864239745
"58405" "Zbtb38" "flat" "bic.sleep" 0.00747022386228908
"58406" "Zbtb38" "flat" "bic.circadian" 0.0490310345080381
"58407" "Zbtb38" "flat" "bic.flat" 0.943305008972594
"58408" "Zbtb38" "flat" "bic.mix" 0.000193732657078727
"58409" "Zbtb39" "flat" "bic.sleep" 0.00135307124806121
"58410" "Zbtb39" "flat" "bic.circadian" 0.102034343082113
"58411" "Zbtb39" "flat" "bic.flat" 0.896421686486189
"58412" "Zbtb39" "flat" "bic.mix" 0.000190899183636866
"58413" "Zbtb4" "sleep" "bic.sleep" 0.65675675502494
"58414" "Zbtb4" "sleep" "bic.circadian" 0.204585882333653
"58415" "Zbtb4" "sleep" "bic.flat" 0.11065465601154
"58416" "Zbtb4" "sleep" "bic.mix" 0.0280027066298667
"58417" "Zbtb40" "sleep" "bic.sleep" 0.935919580484772
"58418" "Zbtb40" "sleep" "bic.circadian" 4.82374972657544e-09
"58419" "Zbtb40" "sleep" "bic.flat" 8.32868604458289e-11
"58420" "Zbtb40" "sleep" "bic.mix" 0.0640804146081913
"58421" "Zbtb41" "flat" "bic.sleep" 0.0459067112144606
"58422" "Zbtb41" "flat" "bic.circadian" 0.33222241903918
"58423" "Zbtb41" "flat" "bic.flat" 0.597689077035222
"58424" "Zbtb41" "flat" "bic.mix" 0.024181792711137
"58425" "Zbtb42" "flat" "bic.sleep" 0.00101531614069585
"58426" "Zbtb42" "flat" "bic.circadian" 0.0420335834618463
"58427" "Zbtb42" "flat" "bic.flat" 0.956911557107557
"58428" "Zbtb42" "flat" "bic.mix" 3.95432899005337e-05
"58429" "Zbtb43" "circadian" "bic.sleep" 0.0389311762872334
"58430" "Zbtb43" "circadian" "bic.circadian" 0.756779224462078
"58431" "Zbtb43" "circadian" "bic.flat" 0.203316319891219
"58432" "Zbtb43" "circadian" "bic.mix" 0.000973279359469687
"58433" "Zbtb44" "flat" "bic.sleep" 0.000998949837700106
"58434" "Zbtb44" "flat" "bic.circadian" 0.0260217765691343
"58435" "Zbtb44" "flat" "bic.flat" 0.972953033751834
"58436" "Zbtb44" "flat" "bic.mix" 2.62398413317324e-05
"58437" "Zbtb45" "flat" "bic.sleep" 0.000855764481393053
"58438" "Zbtb45" "flat" "bic.circadian" 0.026183093475886
"58439" "Zbtb45" "flat" "bic.flat" 0.972939174765422
"58440" "Zbtb45" "flat" "bic.mix" 2.19672772986975e-05
"58441" "Zbtb46" "flat" "bic.sleep" 0.188746741676694
"58442" "Zbtb46" "flat" "bic.circadian" 0.258648483326283
"58443" "Zbtb46" "flat" "bic.flat" 0.534910468134831
"58444" "Zbtb46" "flat" "bic.mix" 0.0176943068621917
"58445" "Zbtb48" "flat" "bic.sleep" 0.037614667605575
"58446" "Zbtb48" "flat" "bic.circadian" 0.327434371416165
"58447" "Zbtb48" "flat" "bic.flat" 0.633029367554532
"58448" "Zbtb48" "flat" "bic.mix" 0.00192159342372797
"58449" "Zbtb49" "flat" "bic.sleep" 0.00500253570822155
"58450" "Zbtb49" "flat" "bic.circadian" 0.342105761345658
"58451" "Zbtb49" "flat" "bic.flat" 0.652286703016046
"58452" "Zbtb49" "flat" "bic.mix" 0.00060499993007512
"58453" "Zbtb5" "flat" "bic.sleep" 0.0894013582453571
"58454" "Zbtb5" "flat" "bic.circadian" 0.152294341964343
"58455" "Zbtb5" "flat" "bic.flat" 0.75577618252058
"58456" "Zbtb5" "flat" "bic.mix" 0.00252811726971975
"58457" "Zbtb6" "flat" "bic.sleep" 0.00207324096567205
"58458" "Zbtb6" "flat" "bic.circadian" 0.0329562457896666
"58459" "Zbtb6" "flat" "bic.flat" 0.964883639865485
"58460" "Zbtb6" "flat" "bic.mix" 8.6873379176189e-05
"58461" "Zbtb7a" "circadian" "bic.sleep" 0.121446641481697
"58462" "Zbtb7a" "circadian" "bic.circadian" 0.83060205716188
"58463" "Zbtb7a" "circadian" "bic.flat" 0.0449151352183209
"58464" "Zbtb7a" "circadian" "bic.mix" 0.00303616613810228
"58465" "Zbtb7b" "circadian" "bic.sleep" 0.0250911203119384
"58466" "Zbtb7b" "circadian" "bic.circadian" 0.688981060167935
"58467" "Zbtb7b" "circadian" "bic.flat" 0.284327926387793
"58468" "Zbtb7b" "circadian" "bic.mix" 0.00159989313233309
"58469" "Zbtb7c" "circadian" "bic.sleep" 0.000439835056832131
"58470" "Zbtb7c" "circadian" "bic.circadian" 0.54552801121179
"58471" "Zbtb7c" "circadian" "bic.flat" 0.454021157854924
"58472" "Zbtb7c" "circadian" "bic.mix" 1.09958764543778e-05
"58473" "Zbtb8a" "flat" "bic.sleep" 0.00131302037253467
"58474" "Zbtb8a" "flat" "bic.circadian" 0.146527932296745
"58475" "Zbtb8a" "flat" "bic.flat" 0.852124553785186
"58476" "Zbtb8a" "flat" "bic.mix" 3.44935455347397e-05
"58477" "Zbtb8b" "flat" "bic.sleep" 0.0396784903404004
"58478" "Zbtb8b" "flat" "bic.circadian" 0.137506791440366
"58479" "Zbtb8b" "flat" "bic.flat" 0.819177646590924
"58480" "Zbtb8b" "flat" "bic.mix" 0.00363707162830955
"58481" "Zbtb8os" "flat" "bic.sleep" 0.00889362018060853
"58482" "Zbtb8os" "flat" "bic.circadian" 0.103331900950379
"58483" "Zbtb8os" "flat" "bic.flat" 0.887500781345539
"58484" "Zbtb8os" "flat" "bic.mix" 0.000273697523473665
"58485" "Zbtb9" "flat" "bic.sleep" 0.036183026334321
"58486" "Zbtb9" "flat" "bic.circadian" 0.171591403368129
"58487" "Zbtb9" "flat" "bic.flat" 0.789157154241603
"58488" "Zbtb9" "flat" "bic.mix" 0.00306841605594744
"58489" "Zbtbd6" "flat" "bic.sleep" 0.357475420053004
"58490" "Zbtbd6" "flat" "bic.circadian" 0.237062604758513
"58491" "Zbtbd6" "flat" "bic.flat" 0.387535212651559
"58492" "Zbtbd6" "flat" "bic.mix" 0.0179267625369238
"58493" "Zc2hc1a" "flat" "bic.sleep" 0.0161154554185946
"58494" "Zc2hc1a" "flat" "bic.circadian" 0.199117191006517
"58495" "Zc2hc1a" "flat" "bic.flat" 0.784364467184335
"58496" "Zc2hc1a" "flat" "bic.mix" 0.000402886390553258
"58497" "Zc2hc1c" "flat" "bic.sleep" 0.0695785484256446
"58498" "Zc2hc1c" "flat" "bic.circadian" 0.034351356784426
"58499" "Zc2hc1c" "flat" "bic.flat" 0.894330631079653
"58500" "Zc2hc1c" "flat" "bic.mix" 0.00173946371027635
"58501" "Zc3h10" "flat" "bic.sleep" 0.00776202398239229
"58502" "Zc3h10" "flat" "bic.circadian" 0.0573179428992772
"58503" "Zc3h10" "flat" "bic.flat" 0.93449722861194
"58504" "Zc3h10" "flat" "bic.mix" 0.000422804506390683
"58505" "Zc3h11a" "sleep" "bic.sleep" 0.707768206594912
"58506" "Zc3h11a" "sleep" "bic.circadian" 0.26995715955988
"58507" "Zc3h11a" "sleep" "bic.flat" 0.00509940487047898
"58508" "Zc3h11a" "sleep" "bic.mix" 0.0171752289747296
"58509" "Zc3h12a" "flat" "bic.sleep" 0.000734223841543546
"58510" "Zc3h12a" "flat" "bic.circadian" 0.322006783524087
"58511" "Zc3h12a" "flat" "bic.flat" 0.67706826505992
"58512" "Zc3h12a" "flat" "bic.mix" 0.000190727574449887
"58513" "Zc3h12b" "flat" "bic.sleep" 0.0018966551618325
"58514" "Zc3h12b" "flat" "bic.circadian" 0.0247040943306084
"58515" "Zc3h12b" "flat" "bic.flat" 0.973333932610143
"58516" "Zc3h12b" "flat" "bic.mix" 6.53178974162666e-05
"58517" "Zc3h12c" "flat" "bic.sleep" 0.0651444003867418
"58518" "Zc3h12c" "flat" "bic.circadian" 0.163732713643508
"58519" "Zc3h12c" "flat" "bic.flat" 0.757081410367571
"58520" "Zc3h12c" "flat" "bic.mix" 0.0140414756021788
"58521" "Zc3h13" "flat" "bic.sleep" 0.19962275290338
"58522" "Zc3h13" "flat" "bic.circadian" 0.0636976105538214
"58523" "Zc3h13" "flat" "bic.flat" 0.731641387400683
"58524" "Zc3h13" "flat" "bic.mix" 0.00503824914211606
"58525" "Zc3h14" "flat" "bic.sleep" 0.0337270098559361
"58526" "Zc3h14" "flat" "bic.circadian" 0.321341959975723
"58527" "Zc3h14" "flat" "bic.flat" 0.644087854917833
"58528" "Zc3h14" "flat" "bic.mix" 0.000843175250507441
"58529" "Zc3h15" "flat" "bic.sleep" 0.00225392969504284
"58530" "Zc3h15" "flat" "bic.circadian" 0.125134456667631
"58531" "Zc3h15" "flat" "bic.flat" 0.872549995974279
"58532" "Zc3h15" "flat" "bic.mix" 6.16176630481594e-05
"58533" "Zc3h18" "flat" "bic.sleep" 0.012152061233021
"58534" "Zc3h18" "flat" "bic.circadian" 0.283672037473697
"58535" "Zc3h18" "flat" "bic.flat" 0.703226565479645
"58536" "Zc3h18" "flat" "bic.mix" 0.000949335813637226
"58537" "Zc3h3" "flat" "bic.sleep" 0.0307579113070014
"58538" "Zc3h3" "flat" "bic.circadian" 0.184512482477936
"58539" "Zc3h3" "flat" "bic.flat" 0.783960658430492
"58540" "Zc3h3" "flat" "bic.mix" 0.000768947784570396
"58541" "Zc3h4" "sleep" "bic.sleep" 0.541512475355563
"58542" "Zc3h4" "sleep" "bic.circadian" 0.124992406525584
"58543" "Zc3h4" "sleep" "bic.flat" 0.324739327692327
"58544" "Zc3h4" "sleep" "bic.mix" 0.00875579042652615
"58545" "Zc3h6" "sleep" "bic.sleep" 0.975521734413712
"58546" "Zc3h6" "sleep" "bic.circadian" 6.94460233535803e-05
"58547" "Zc3h6" "sleep" "bic.flat" 3.80090909479672e-06
"58548" "Zc3h6" "sleep" "bic.mix" 0.0244050186538395
"58549" "Zc3h7a" "flat" "bic.sleep" 0.0193398244079905
"58550" "Zc3h7a" "flat" "bic.circadian" 0.151175228092528
"58551" "Zc3h7a" "flat" "bic.flat" 0.829006469087884
"58552" "Zc3h7a" "flat" "bic.mix" 0.000478478411598345
"58553" "Zc3h7b" "circadian" "bic.sleep" 0.00167789101653484
"58554" "Zc3h7b" "circadian" "bic.circadian" 0.507442470718592
"58555" "Zc3h7b" "circadian" "bic.flat" 0.490837690989565
"58556" "Zc3h7b" "circadian" "bic.mix" 4.19472753084309e-05
"58557" "Zc3h8" "circadian" "bic.sleep" 0.244156268821871
"58558" "Zc3h8" "circadian" "bic.circadian" 0.62245553230262
"58559" "Zc3h8" "circadian" "bic.flat" 0.126490246396613
"58560" "Zc3h8" "circadian" "bic.mix" 0.00689795247889547
"58561" "Zc3hav1" "circadian" "bic.sleep" 0.000755856182840242
"58562" "Zc3hav1" "circadian" "bic.circadian" 0.707571677679895
"58563" "Zc3hav1" "circadian" "bic.flat" 0.291052614970637
"58564" "Zc3hav1" "circadian" "bic.mix" 0.000619851166627951
"58565" "Zc3hav1l" "flat" "bic.sleep" 0.00910909613347603
"58566" "Zc3hav1l" "flat" "bic.circadian" 0.245038724725811
"58567" "Zc3hav1l" "flat" "bic.flat" 0.745696200545345
"58568" "Zc3hav1l" "flat" "bic.mix" 0.000155978595367857
"58569" "Zc3hc1" "flat" "bic.sleep" 0.0746269890354801
"58570" "Zc3hc1" "flat" "bic.circadian" 0.139703650061549
"58571" "Zc3hc1" "flat" "bic.flat" 0.783803686180277
"58572" "Zc3hc1" "flat" "bic.mix" 0.0018656747226942
"58573" "Zc4h2" "flat" "bic.sleep" 0.00559093212505135
"58574" "Zc4h2" "flat" "bic.circadian" 0.0454373552937669
"58575" "Zc4h2" "flat" "bic.flat" 0.948724933634181
"58576" "Zc4h2" "flat" "bic.mix" 0.000246778947001207
"58577" "Zcchc10" "flat" "bic.sleep" 0.060662656422226
"58578" "Zcchc10" "flat" "bic.circadian" 0.112142034561379
"58579" "Zcchc10" "flat" "bic.flat" 0.822771057740312
"58580" "Zcchc10" "flat" "bic.mix" 0.00442425127608226
"58581" "Zcchc11" "circadian" "bic.sleep" 0.225131818980417
"58582" "Zcchc11" "circadian" "bic.circadian" 0.636617884000186
"58583" "Zcchc11" "circadian" "bic.flat" 0.129533043654617
"58584" "Zcchc11" "circadian" "bic.mix" 0.00871725336477997
"58585" "Zcchc12" "flat" "bic.sleep" 0.000889282524412475
"58586" "Zcchc12" "flat" "bic.circadian" 0.0580227627155786
"58587" "Zcchc12" "flat" "bic.flat" 0.941022775006846
"58588" "Zcchc12" "flat" "bic.mix" 6.51797531633778e-05
"58589" "Zcchc14" "flat" "bic.sleep" 0.00471772699052606
"58590" "Zcchc14" "flat" "bic.circadian" 0.0867591071390153
"58591" "Zcchc14" "flat" "bic.flat" 0.908412552190892
"58592" "Zcchc14" "flat" "bic.mix" 0.000110613679566222
"58593" "Zcchc16" "flat" "bic.sleep" 0.0958457978773264
"58594" "Zcchc16" "flat" "bic.circadian" 0.111072058735201
"58595" "Zcchc16" "flat" "bic.flat" 0.760438763491295
"58596" "Zcchc16" "flat" "bic.mix" 0.032643379896178
"58597" "Zcchc17" "flat" "bic.sleep" 0.00315195316453074
"58598" "Zcchc17" "flat" "bic.circadian" 0.0259817968945833
"58599" "Zcchc17" "flat" "bic.flat" 0.970786031233382
"58600" "Zcchc17" "flat" "bic.mix" 8.02187075034934e-05
"58601" "Zcchc18" "flat" "bic.sleep" 0.00125243429071433
"58602" "Zcchc18" "flat" "bic.circadian" 0.26119139707912
"58603" "Zcchc18" "flat" "bic.flat" 0.737524858966225
"58604" "Zcchc18" "flat" "bic.mix" 3.13096639407667e-05
"58605" "Zcchc2" "flat" "bic.sleep" 0.00342957188472193
"58606" "Zcchc2" "flat" "bic.circadian" 0.0437554232208987
"58607" "Zcchc2" "flat" "bic.flat" 0.952692538609216
"58608" "Zcchc2" "flat" "bic.mix" 0.000122466285163455
"58609" "Zcchc24" "circadian" "bic.sleep" 0.15359499964084
"58610" "Zcchc24" "circadian" "bic.circadian" 0.811034631033339
"58611" "Zcchc24" "circadian" "bic.flat" 0.0315304943275599
"58612" "Zcchc24" "circadian" "bic.mix" 0.00383987499826102
"58613" "Zcchc3" "flat" "bic.sleep" 0.00152633352871865
"58614" "Zcchc3" "flat" "bic.circadian" 0.0727724123741462
"58615" "Zcchc3" "flat" "bic.flat" 0.925618828561196
"58616" "Zcchc3" "flat" "bic.mix" 8.24255359388809e-05
"58617" "Zcchc4" "flat" "bic.sleep" 0.0272586567396373
"58618" "Zcchc4" "flat" "bic.circadian" 0.273499609964747
"58619" "Zcchc4" "flat" "bic.flat" 0.694043496292762
"58620" "Zcchc4" "flat" "bic.mix" 0.00519823700285415
"58621" "Zcchc6" "flat" "bic.sleep" 0.00348984100290055
"58622" "Zcchc6" "flat" "bic.circadian" 0.0265361606038438
"58623" "Zcchc6" "flat" "bic.flat" 0.969823666134214
"58624" "Zcchc6" "flat" "bic.mix" 0.000150332259041715
"58625" "Zcchc7" "flat" "bic.sleep" 0.094566828300505
"58626" "Zcchc7" "flat" "bic.circadian" 0.248518667058102
"58627" "Zcchc7" "flat" "bic.flat" 0.654550333933655
"58628" "Zcchc7" "flat" "bic.mix" 0.0023641707077378
"58629" "Zcchc8" "sleep" "bic.sleep" 0.963215832508307
"58630" "Zcchc8" "sleep" "bic.circadian" 4.38883011517951e-05
"58631" "Zcchc8" "sleep" "bic.flat" 1.41962104940408e-05
"58632" "Zcchc8" "sleep" "bic.mix" 0.0367260829800476
"58633" "Zcchc9" "flat" "bic.sleep" 0.158157437529319
"58634" "Zcchc9" "flat" "bic.circadian" 0.257507760886461
"58635" "Zcchc9" "flat" "bic.flat" 0.579708669509093
"58636" "Zcchc9" "flat" "bic.mix" 0.0046261320751272
"58637" "Zcrb1" "flat" "bic.sleep" 0.000587386494629553
"58638" "Zcrb1" "flat" "bic.circadian" 0.0623969201039895
"58639" "Zcrb1" "flat" "bic.flat" 0.937001009298692
"58640" "Zcrb1" "flat" "bic.mix" 1.4684102688442e-05
"58641" "Zcwpw1" "flat" "bic.sleep" 0.00116690630811655
"58642" "Zcwpw1" "flat" "bic.circadian" 0.201372142917886
"58643" "Zcwpw1" "flat" "bic.flat" 0.797339535137383
"58644" "Zcwpw1" "flat" "bic.mix" 0.000121415636613814
"58645" "Zdbf2" "mixed" "bic.sleep" 0.106407358904104
"58646" "Zdbf2" "mixed" "bic.circadian" 2.93247072022801e-05
"58647" "Zdbf2" "mixed" "bic.flat" 2.21679123642372e-06
"58648" "Zdbf2" "mixed" "bic.mix" 0.893561099597458
"58649" "Zdhhc1" "flat" "bic.sleep" 0.00843706140511107
"58650" "Zdhhc1" "flat" "bic.circadian" 0.0330056569551315
"58651" "Zdhhc1" "flat" "bic.flat" 0.957984345442488
"58652" "Zdhhc1" "flat" "bic.mix" 0.000572936197269087
"58653" "Zdhhc12" "flat" "bic.sleep" 0.051684552817503
"58654" "Zdhhc12" "flat" "bic.circadian" 0.0261378539515437
"58655" "Zdhhc12" "flat" "bic.flat" 0.921467061137873
"58656" "Zdhhc12" "flat" "bic.mix" 0.000710532093079906
"58657" "Zdhhc13" "flat" "bic.sleep" 0.0040569313186619
"58658" "Zdhhc13" "flat" "bic.circadian" 0.0399098973604036
"58659" "Zdhhc13" "flat" "bic.flat" 0.955801118453425
"58660" "Zdhhc13" "flat" "bic.mix" 0.000232052867509731
"58661" "Zdhhc14" "sleep" "bic.sleep" 0.97126788960923
"58662" "Zdhhc14" "sleep" "bic.circadian" 0.000284609914368531
"58663" "Zdhhc14" "sleep" "bic.flat" 0.00089624194453148
"58664" "Zdhhc14" "sleep" "bic.mix" 0.0275512585318698
"58665" "Zdhhc15" "sleep" "bic.sleep" 0.908496040578587
"58666" "Zdhhc15" "sleep" "bic.circadian" 0.00406164628854029
"58667" "Zdhhc15" "sleep" "bic.flat" 0.048215330894943
"58668" "Zdhhc15" "sleep" "bic.mix" 0.0392269822379295
"58669" "Zdhhc16" "circadian" "bic.sleep" 0.242066949784332
"58670" "Zdhhc16" "circadian" "bic.circadian" 0.607896173637011
"58671" "Zdhhc16" "circadian" "bic.flat" 0.14395175097916
"58672" "Zdhhc16" "circadian" "bic.mix" 0.00608512559949714
"58673" "Zdhhc17" "flat" "bic.sleep" 0.00275170612954978
"58674" "Zdhhc17" "flat" "bic.circadian" 0.218128215977573
"58675" "Zdhhc17" "flat" "bic.flat" 0.779048442545658
"58676" "Zdhhc17" "flat" "bic.mix" 7.16353472189943e-05
"58677" "Zdhhc18" "sleep" "bic.sleep" 0.545586754285536
"58678" "Zdhhc18" "sleep" "bic.circadian" 0.00248254465330724
"58679" "Zdhhc18" "sleep" "bic.flat" 0.00263837852559281
"58680" "Zdhhc18" "sleep" "bic.mix" 0.449292322535564
"58681" "Zdhhc2" "flat" "bic.sleep" 0.0013135522201369
"58682" "Zdhhc2" "flat" "bic.circadian" 0.082543367102811
"58683" "Zdhhc2" "flat" "bic.flat" 0.916088651909601
"58684" "Zdhhc2" "flat" "bic.mix" 5.44287674515256e-05
"58685" "Zdhhc20" "flat" "bic.sleep" 0.00935607676738755
"58686" "Zdhhc20" "flat" "bic.circadian" 0.0826517058679968
"58687" "Zdhhc20" "flat" "bic.flat" 0.907735424230422
"58688" "Zdhhc20" "flat" "bic.mix" 0.000256793134193988
"58689" "Zdhhc21" "flat" "bic.sleep" 0.00573190900951068
"58690" "Zdhhc21" "flat" "bic.circadian" 0.0780366876684617
"58691" "Zdhhc21" "flat" "bic.flat" 0.916098676362382
"58692" "Zdhhc21" "flat" "bic.mix" 0.000132726959645518
"58693" "Zdhhc22" "flat" "bic.sleep" 0.028239084777304
"58694" "Zdhhc22" "flat" "bic.circadian" 0.20470753844919
"58695" "Zdhhc22" "flat" "bic.flat" 0.766465911927277
"58696" "Zdhhc22" "flat" "bic.mix" 0.000587464846228885
"58697" "Zdhhc23" "sleep" "bic.sleep" 0.863477247123065
"58698" "Zdhhc23" "sleep" "bic.circadian" 0.0298944294689405
"58699" "Zdhhc23" "sleep" "bic.flat" 0.0413067611776586
"58700" "Zdhhc23" "sleep" "bic.mix" 0.0653215622303359
"58701" "Zdhhc24" "flat" "bic.sleep" 0.32678659352988
"58702" "Zdhhc24" "flat" "bic.circadian" 0.0754635295657267
"58703" "Zdhhc24" "flat" "bic.flat" 0.589580589766407
"58704" "Zdhhc24" "flat" "bic.mix" 0.00816928713798562
"58705" "Zdhhc3" "flat" "bic.sleep" 0.00109298772221502
"58706" "Zdhhc3" "flat" "bic.circadian" 0.116834450788334
"58707" "Zdhhc3" "flat" "bic.flat" 0.882054325764503
"58708" "Zdhhc3" "flat" "bic.mix" 1.8235724947618e-05
"58709" "Zdhhc4" "flat" "bic.sleep" 0.167624639210053
"58710" "Zdhhc4" "flat" "bic.circadian" 0.0282457890362122
"58711" "Zdhhc4" "flat" "bic.flat" 0.795374321011704
"58712" "Zdhhc4" "flat" "bic.mix" 0.00875525074203015
"58713" "Zdhhc5" "sleep" "bic.sleep" 0.975254391582619
"58714" "Zdhhc5" "sleep" "bic.circadian" 6.15745542412611e-07
"58715" "Zdhhc5" "sleep" "bic.flat" 1.64591484458171e-07
"58716" "Zdhhc5" "sleep" "bic.mix" 0.0247448280803545
"58717" "Zdhhc6" "flat" "bic.sleep" 0.00463603591467021
"58718" "Zdhhc6" "flat" "bic.circadian" 0.440341167439873
"58719" "Zdhhc6" "flat" "bic.flat" 0.553696681787456
"58720" "Zdhhc6" "flat" "bic.mix" 0.00132611485800024
"58721" "Zdhhc7" "flat" "bic.sleep" 0.0294952280335598
"58722" "Zdhhc7" "flat" "bic.circadian" 0.0395058977276408
"58723" "Zdhhc7" "flat" "bic.flat" 0.928764226401201
"58724" "Zdhhc7" "flat" "bic.mix" 0.0022346478375983
"58725" "Zdhhc8" "sleep" "bic.sleep" 0.967305601384965
"58726" "Zdhhc8" "sleep" "bic.circadian" 0.00549356100152939
"58727" "Zdhhc8" "sleep" "bic.flat" 0.00301819765548191
"58728" "Zdhhc8" "sleep" "bic.mix" 0.024182639958024
"58729" "Zdhhc9" "circadian" "bic.sleep" 0.0225418795729395
"58730" "Zdhhc9" "circadian" "bic.circadian" 0.937064866924639
"58731" "Zdhhc9" "circadian" "bic.flat" 0.0398297061084591
"58732" "Zdhhc9" "circadian" "bic.mix" 0.000563547393962701
"58733" "Zeb1" "flat" "bic.sleep" 0.0015872774647657
"58734" "Zeb1" "flat" "bic.circadian" 0.0317159022124188
"58735" "Zeb1" "flat" "bic.flat" 0.966659063531615
"58736" "Zeb1" "flat" "bic.mix" 3.77567912006818e-05
"58737" "Zeb2" "flat" "bic.sleep" 0.00950928027983777
"58738" "Zeb2" "flat" "bic.circadian" 0.113788901003995
"58739" "Zeb2" "flat" "bic.flat" 0.876436267432804
"58740" "Zeb2" "flat" "bic.mix" 0.000265551283362521
"58741" "Zeb2os" "sleep" "bic.sleep" 0.512135793165316
"58742" "Zeb2os" "sleep" "bic.circadian" 0.0728097746624635
"58743" "Zeb2os" "sleep" "bic.flat" 0.382098235746348
"58744" "Zeb2os" "sleep" "bic.mix" 0.0329561964258726
"58745" "Zer1" "flat" "bic.sleep" 0.00304678852646713
"58746" "Zer1" "flat" "bic.circadian" 0.438376714641344
"58747" "Zer1" "flat" "bic.flat" 0.558548329582749
"58748" "Zer1" "flat" "bic.mix" 2.81672494407299e-05
"58749" "Zfand1" "mixed" "bic.sleep" 0.480997217290967
"58750" "Zfand1" "mixed" "bic.circadian" 5.03250600465397e-05
"58751" "Zfand1" "mixed" "bic.flat" 2.36303901509341e-07
"58752" "Zfand1" "mixed" "bic.mix" 0.518952221345085
"58753" "Zfand2a" "circadian" "bic.sleep" 0.000635801787039824
"58754" "Zfand2a" "circadian" "bic.circadian" 0.654944033488394
"58755" "Zfand2a" "circadian" "bic.flat" 0.344407232334307
"58756" "Zfand2a" "circadian" "bic.mix" 1.29323902591469e-05
"58757" "Zfand2b" "flat" "bic.sleep" 0.00323469704817308
"58758" "Zfand2b" "flat" "bic.circadian" 0.0558011051961475
"58759" "Zfand2b" "flat" "bic.flat" 0.940786620124987
"58760" "Zfand2b" "flat" "bic.mix" 0.0001775776306926
"58761" "Zfand3" "flat" "bic.sleep" 0.0923980925484577
"58762" "Zfand3" "flat" "bic.circadian" 0.0808586893171534
"58763" "Zfand3" "flat" "bic.flat" 0.824433265942387
"58764" "Zfand3" "flat" "bic.mix" 0.00230995219200167
"58765" "Zfand4" "sleep" "bic.sleep" 0.955173894354882
"58766" "Zfand4" "sleep" "bic.circadian" 2.81511740340702e-05
"58767" "Zfand4" "sleep" "bic.flat" 9.98718469673368e-06
"58768" "Zfand4" "sleep" "bic.mix" 0.0447879672863872
"58769" "Zfand5" "sleep" "bic.sleep" 0.965914969787899
"58770" "Zfand5" "sleep" "bic.circadian" 0.00971995032074381
"58771" "Zfand5" "sleep" "bic.flat" 0.000217206551261695
"58772" "Zfand5" "sleep" "bic.mix" 0.0241478733400952
"58773" "Zfand6" "flat" "bic.sleep" 0.00321288746801835
"58774" "Zfand6" "flat" "bic.circadian" 0.0429873342838897
"58775" "Zfand6" "flat" "bic.flat" 0.953720185740219
"58776" "Zfand6" "flat" "bic.mix" 7.95925078729314e-05
"58777" "Zfat" "flat" "bic.sleep" 0.130932149063304
